"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular response to biotic stimulus","GO:0071216","0.033787683151113954","1.4712415871296203","248","127","9","21110","BPI,CCL5,PDE4B,CD36,SASH1,CCL3,SPON2,PF4,PPBP"
"GO:BP","export from cell","GO:0140352","0.03517311406392409","1.453789179567384","884","126","17","21110","EZR,HLA-DRB1,ANXA3,RBP4,ITGAM,CCL5,NKG7,ANXA2,ANXA1,PPIA,RAB10,CD177,SPP1,CCL3,SAA1,PTGDS,GLUL"
"GO:BP","B cell receptor signaling pathway","GO:0050853","0.035263792811996875","1.4526709787997296","137","128","7","21110","IGHG1,IGHM,PTPRC,IGHV3-30,IGHG4,IGHA1,IGLC3"
"GO:BP","maintenance of location","GO:0051235","0.03533817276974753","1.4517559103055324","344","116","10","21110","APOA1,LCN2,S100A8,PTPRC,ANXA1,HSP90B1,CD36,CCL3,CRP,APOB"
"GO:BP","peptide secretion","GO:0002790","0.03624267053313857","1.4407798089236172","250","48","6","21110","HLA-DRB1,S100A8,RBP4,CCL5,CD74,ANXA1"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","0.036961323404050374","1.4322524872141917","6816","118","60","21110","S100A12,APOA1,FABP4,APOA2,EZR,NAMPT,HLA-DRB1,BPI,GZMA,ANXA3,S100A8,RBP4,BASP1,PTPRC,CCL5,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,CST7,GAPDH,MUC1,ANXA2,ANXA1,HSPA1A,HSP90B1,PPIA,PSME2,MMP9,PKM,STAT1,PRDX6,YWHAH,PDE4B,PRKAG2,CD36,IRAK3,CEBPA,ACSL1,SASH1,MIR744,HEATR1,OAS3,MAFF,SPP1,AREG,CCL3,SPON2,IL1R2,PF4,MMP8,CD83,SAA1,CRP,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1"
"GO:BP","positive regulation of CD4-positive, alpha-beta T cell differentiation","GO:0043372","0.03930161979729984","1.4055895500181521","33","107","4","21110","HLA-DRB1,HLA-DRA,ANXA1,CD83"
"GO:BP","regulation of peptide secretion","GO:0002791","0.03992327113405691","1.3987738817817448","203","36","5","21110","HLA-DRB1,S100A8,RBP4,CCL5,CD74"
"GO:BP","regulation of lymphocyte mediated immunity","GO:0002706","0.04002687322426591","1.3976483343137103","173","42","5","21110","HLA-DRB1,PTPRC,FCGR1A,HLA-DRA,KLRB1"
"GO:BP","complement-dependent cytotoxicity","GO:0097278","0.04009723415373822","1.3968855833198806","11","112","3","21110","IGHG1,CD59,CFH"
"GO:BP","regulation of macrophage cytokine production","GO:0010935","0.04118635851007212","1.3852466044721505","36","99","4","21110","CD74,CD36,IRAK3,SPON2"
"GO:BP","macrophage cytokine production","GO:0010934","0.04118635851007212","1.3852466044721505","36","99","4","21110","CD74,CD36,IRAK3,SPON2"
"GO:BP","regulation of peptide transport","GO:0090087","0.04184680730147566","1.3783376708665236","205","36","5","21110","HLA-DRB1,S100A8,RBP4,CCL5,CD74"
"GO:BP","regulation of macrophage derived foam cell differentiation","GO:0010743","0.04187114445935211","1.3780851684235855","31","116","4","21110","CD36,PF4,CRP,APOB"
"GO:BP","long-chain fatty acid import into cell","GO:0044539","0.04309765100486292","1.365546399988383","17","72","3","21110","CD36,ACSL1,ACSL3"
"GO:BP","very-low-density lipoprotein particle assembly","GO:0034379","0.04453961839773159","1.3512535081926274","11","116","3","21110","APOC3,ACSL3,APOB"
"GO:BP","antibacterial humoral response","GO:0019731","0.04472161527766324","1.3494825187730852","64","115","5","21110","DMBT1,IGHM,SPON2,IGHA1,TF"
"GO:BP","regulation of ERK1 and ERK2 cascade","GO:0070372","0.04566557651781132","1.3404110551096082","301","109","9","21110","EZR,HLA-DRB1,PTPRC,CCL5,CD74,CD36,CCL3,CCL4,XCL2"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","0.04649208554225305","1.3326209717954645","227","111","8","21110","APOA4,HP,ITGAM,NCF4,CD36,CD177,MMP8,CRP"
"GO:BP","positive regulation of DNA-binding transcription factor activity","GO:0051091","0.046716297091723494","1.3305315883349524","268","69","7","21110","S100A12,ANXA3,S100A8,HSPA1A,PPIA,CD36,IRAK3"
"GO:BP","positive regulation of reactive oxygen species metabolic process","GO:2000379","0.047152686038684916","1.3264935627664654","67","111","5","21110","ITGAM,CD36,CD177,MMP8,CRP"
"GO:BP","sequestering of metal ion","GO:0051238","0.04767236589095917","1.3217332943097604","26","48","3","21110","LCN2,S100A8,ANXA1"
"GO:BP","response to reactive oxygen species","GO:0000302","0.047827154971642125","1.3203254526397563","194","95","7","21110","APOA4,HP,ANXA1,MMP9,STAT1,CD36,AREG"
"GO:BP","regulation of secretion by cell","GO:1903530","0.049277475013171916","1.3073515536021643","564","60","9","21110","EZR,HLA-DRB1,RBP4,ITGAM,CCL5,ANXA2,ANXA1,PPIA,RAB10"
"GO:BP","positive regulation of protein modification process","GO:0031401","0.0495525692289779","1.3049338230547707","969","74","13","21110","S100A12,HLA-DRB1,PTPRC,CCL5,CD74,FCGR1A,MUC1,PPIA,MMP9,PRKAG2,CD36,ACSL1,SASH1"
"GO:BP","biological process involved in interaction with symbiont","GO:0051702","0.04978026718492638","1.3029427767385189","119","105","6","21110","CCL5,GAPDH,STOM,CCL3,PF4,CCL4"
"GO:BP","positive regulation of interleukin-2 production","GO:0032743","0.049898724565341813","1.3019105550041286","35","107","4","21110","PTPRC,ANXA1,PDE4B,CD83"
"GO:CC","extracellular space","GO:0005615","1.8736106006995354e-40","39.72732066507045","3384","129","89","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CCL5,CD74,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PRKAG2,CD36,MSRA,OAS3,CD177,SFTPB,IGLV3-21,IGHV3-30,SPP1,PLTP,PRTN3,IGHG4,AREG,CCL3,SPON2,IGHA1,FGFBP2,PF4,CCL4,MMP8,XCL2,SAA1,CRP,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,PPBP,IGLC3,ACTB"
"GO:CC","extracellular region","GO:0005576","1.6229748541077617e-36","35.78968820895186","4236","129","93","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CCL5,CD74,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PRKAG2,CD36,MSRA,TSPEAR,OAS3,CD177,SFTPB,IGLV3-21,IGHV3-30,SPP1,PLTP,PRTN3,IGHG4,AREG,CCL3,SPON2,IL1R2,IGHA1,FGFBP2,LY6E,PF4,CCL4,MMP8,XCL2,SAA1,CRP,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,PPBP,IGLC3,ACTB"
"GO:CC","vesicle","GO:0031982","4.3161882576110455e-33","32.36489962111179","3998","130","88","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PDE4B,CD36,MSRA,SLC18A1,CD177,SFTPB,IGLV3-21,SPP1,PRTN3,IGHG4,AREG,RND3,SPON2,IGHA1,PF4,MMP8,SAA1,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,PPBP,IGLC3,ACTB,ATP6V0B"
"GO:CC","extracellular exosome","GO:0070062","5.1046746233760115e-33","32.292031935021896","2109","129","68","22122","LDHA,APOA1,APOA4,APOC3,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CD74,HLA-DRA,GAPDH,MUC1,ARPC4,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,MSRA,CD177,IGLV3-21,SPP1,PRTN3,IGHG4,SPON2,IGHA1,SAA1,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,IGLC3,ACTB"
"GO:CC","extracellular vesicle","GO:1903561","1.0381308617663551e-32","31.983747897970364","2133","129","68","22122","LDHA,APOA1,APOA4,APOC3,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CD74,HLA-DRA,GAPDH,MUC1,ARPC4,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,MSRA,CD177,IGLV3-21,SPP1,PRTN3,IGHG4,SPON2,IGHA1,SAA1,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,IGLC3,ACTB"
"GO:CC","extracellular organelle","GO:0043230","1.0690846561415839e-32","31.97098790354758","2134","129","68","22122","LDHA,APOA1,APOA4,APOC3,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CD74,HLA-DRA,GAPDH,MUC1,ARPC4,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,MSRA,CD177,IGLV3-21,SPP1,PRTN3,IGHG4,SPON2,IGHA1,SAA1,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,IGLC3,ACTB"
"GO:CC","extracellular membrane-bounded organelle","GO:0065010","1.0690846561415839e-32","31.97098790354758","2134","129","68","22122","LDHA,APOA1,APOA4,APOC3,MUC5AC,DMBT1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,RBP4,BASP1,ITGAM,PTPRC,CD74,HLA-DRA,GAPDH,MUC1,ARPC4,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,MSRA,CD177,IGLV3-21,SPP1,PRTN3,IGHG4,SPON2,IGHA1,SAA1,CFH,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,PTGDS,OLFM4,GLUL,IGLC3,ACTB"
"GO:CC","cytoplasmic vesicle","GO:0031410","2.3735149719316747e-20","19.624608024444125","2510","66","41","22122","S100A12,APOA1,APOA4,APOC3,SFTPA1,DMBT1,HLA-DQB1,APOA2,HP,EZR,APOC2,HLA-DRB1,LCN2,BPI,LRG1,ANXA3,S100A8,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,PDE4B,CD36"
"GO:CC","intracellular vesicle","GO:0097708","2.4843819698726992e-20","19.604781631259208","2513","66","41","22122","S100A12,APOA1,APOA4,APOC3,SFTPA1,DMBT1,HLA-DQB1,APOA2,HP,EZR,APOC2,HLA-DRB1,LCN2,BPI,LRG1,ANXA3,S100A8,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,PDE4B,CD36"
"GO:CC","secretory granule","GO:0030141","1.8115555521372205e-19","18.74194834359647","893","127","37","22122","S100A12,APOA1,SFTPA1,DMBT1,HP,LCN2,BPI,LRG1,ANXA3,S100A8,ITGAM,PTPRC,CXCR1,ANXA2,HSPA1A,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,CD36,SLC18A1,CD177,SFTPB,PRTN3,PF4,MMP8,ORM1,SERPINA3,TF,SERPINA1,KNG1,OLFM4,PPBP"
"GO:CC","blood microparticle","GO:0072562","1.365630088396423e-18","17.864666923146558","137","129","19","22122","APOA1,APOA4,IGHG1,APOA2,HP,IGHM,HSPA1A,STOM,IGLV3-21,IGHG4,IGHA1,CFH,ORM1,SERPINA3,TF,KNG1,C9,IGLC3,ACTB"
"GO:CC","secretory vesicle","GO:0099503","7.621100700842648e-18","17.117982299817857","1064","127","38","22122","S100A12,APOA1,SFTPA1,DMBT1,HP,LCN2,BPI,LRG1,ANXA3,S100A8,ITGAM,PTPRC,CXCR1,ANXA2,HSPA1A,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,PDE4B,CD36,SLC18A1,CD177,SFTPB,PRTN3,PF4,MMP8,ORM1,SERPINA3,TF,SERPINA1,KNG1,OLFM4,PPBP"
"GO:CC","vesicle lumen","GO:0031983","4.391059083248417e-15","14.357430719270896","325","127","22","22122","S100A12,APOA1,HP,LCN2,BPI,LRG1,S100A8,ANXA2,PPIA,PKM,PRDX6,PRTN3,PF4,MMP8,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,OLFM4,PPBP"
"GO:CC","endomembrane system","GO:0012505","4.554999151601312e-14","13.341511699581192","4776","127","70","22122","S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,APOA2,HP,EZR,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,PDE4B,CD36,FAAH,ACSL1,ACSL3,ST6GALNAC3,SLC18A1,TMCC1,CD177,SFTPB,SPP1,PRTN3,AREG,RND3,PF4,MMP8,DUSP2,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,PTGDS,OLFM4,GLUL,PPBP"
"GO:CC","secretory granule lumen","GO:0034774","4.7744690342661034e-14","13.321074919014272","320","127","21","22122","S100A12,APOA1,HP,LCN2,BPI,LRG1,S100A8,ANXA2,PPIA,PKM,PRDX6,PRTN3,PF4,MMP8,ORM1,SERPINA3,TF,SERPINA1,KNG1,OLFM4,PPBP"
"GO:CC","cytoplasmic vesicle lumen","GO:0060205","5.764415893011117e-14","13.239244693103725","323","127","21","22122","S100A12,APOA1,HP,LCN2,BPI,LRG1,S100A8,ANXA2,PPIA,PKM,PRDX6,PRTN3,PF4,MMP8,ORM1,SERPINA3,TF,SERPINA1,KNG1,OLFM4,PPBP"
"GO:CC","endocytic vesicle","GO:0030139","3.153689921090409e-13","12.50118100985921","343","130","21","22122","APOA1,SFTPA1,DMBT1,HP,HLA-DRB1,ANXA3,NCF4,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,HSP90B1,RAB10,CD36,SFTPB,AREG,SAA1,TF,APOB,ATP6V0B"
"GO:CC","cell periphery","GO:0071944","4.069743832915282e-11","10.39043292626682","6303","129","77","22122","S100A12,APOA1,APOA4,APOC3,MUC5AC,DMBT1,HLA-DQB1,IGHG1,EZR,IGHM,HLA-DRB1,HSPG2,GZMA,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,GAPDH,KLRB1,MUC1,RALGAPA2,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,MMP9,STOM,PKM,RAB10,YWHAH,SLC2A3,PDE4B,CD36,PARVB,IRAK3,ACSL1,ACSL3,MSRA,TSPAN2,TSPEAR,MPP7,OAS3,CD177,IGLV3-21,IGHV3-30,PRTN3,IGHG4,RND3,SPON2,IL1R2,IGHA1,LY6E,PF4,MMP8,CD83,ORM1,SERPINA3,TF,APOB,SERPINA1,KNG1,C9,KLRD1,OLFM4,GLUL,IGLC3,ACTB"
"GO:CC","MHC class II protein complex","GO:0042613","7.507511591706827e-11","10.124503988571481","17","39","6","22122","HLA-DQB1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA"
"GO:CC","specific granule","GO:0042581","7.59066604576121e-11","10.119720115104808","158","123","14","22122","HP,LCN2,BPI,LRG1,ANXA3,ITGAM,CD59,STOM,SLC2A3,CD36,CD177,MMP8,ORM1,OLFM4"
"GO:CC","chylomicron","GO:0042627","1.1870427974241547e-10","9.92553362278923","14","18","5","22122","APOA1,APOA4,APOC3,APOA2,APOC2"
"GO:CC","clathrin-coated endocytic vesicle","GO:0045334","3.1231811143077645e-10","9.505402830158614","87","116","11","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,SFTPB,AREG,TF,APOB"
"GO:CC","high-density lipoprotein particle","GO:0034364","5.373263786175201e-10","9.269761838368918","29","116","8","22122","APOA1,APOA4,APOC3,APOA2,APOC2,PLTP,SAA1,APOB"
"GO:CC","endosome","GO:0005768","6.40335245256619e-10","9.193592593132577","1040","48","18","22122","APOA1,APOA4,APOC3,SFTPA1,HLA-DQB1,APOA2,EZR,APOC2,HLA-DRB1,NCF4,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,ANXA2,ANXA1"
"GO:CC","MHC protein complex","GO:0042611","8.092012179450296e-10","9.09194347223538","24","39","6","22122","HLA-DQB1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA"
"GO:CC","very-low-density lipoprotein particle","GO:0034361","1.2024180526154513e-9","8.919944512051538","21","18","5","22122","APOA1,APOA4,APOC3,APOA2,APOC2"
"GO:CC","triglyceride-rich plasma lipoprotein particle","GO:0034385","1.2024180526154513e-9","8.919944512051538","21","18","5","22122","APOA1,APOA4,APOC3,APOA2,APOC2"
"GO:CC","endocytic vesicle membrane","GO:0030666","2.3764610888201315e-9","8.624069292267203","192","130","14","22122","DMBT1,HLA-DRB1,ANXA3,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,RAB10,CD36,AREG,TF,APOB,ATP6V0B"
"GO:CC","plasma lipoprotein particle","GO:0034358","5.887146442727917e-9","8.230095160981168","38","116","8","22122","APOA1,APOA4,APOC3,APOA2,APOC2,PLTP,SAA1,APOB"
"GO:CC","lipoprotein particle","GO:1990777","5.887146442727917e-9","8.230095160981168","38","116","8","22122","APOA1,APOA4,APOC3,APOA2,APOC2,PLTP,SAA1,APOB"
"GO:CC","extracellular matrix","GO:0031012","6.519776165113705e-9","8.185767314072475","567","118","20","22122","APOA1,APOA4,APOC3,MUC5AC,DMBT1,HSPG2,S100A8,ANXA2,ANXA1,HSP90B1,MMP9,PKM,PRTN3,SPON2,PF4,MMP8,ORM1,SERPINA3,SERPINA1,KNG1"
"GO:CC","spherical high-density lipoprotein particle","GO:0034366","6.572845821205759e-9","8.18224655481607","8","18","4","22122","APOA1,APOC3,APOA2,APOC2"
"GO:CC","external encapsulating structure","GO:0030312","6.728675349507786e-9","8.172070425378251","568","118","20","22122","APOA1,APOA4,APOC3,MUC5AC,DMBT1,HSPG2,S100A8,ANXA2,ANXA1,HSP90B1,MMP9,PKM,PRTN3,SPON2,PF4,MMP8,ORM1,SERPINA3,SERPINA1,KNG1"
"GO:CC","cytoplasm","GO:0005737","8.364831402574368e-9","8.077542808039246","12365","88","78","22122","LDHA,IFI44L,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,APOA2,HP,EZR,NAMPT,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PDE4B,PRKAG2,CD36,PARVB,FAAH,IRAK3,ACSL1,ACSL3,MSRA,SASH1,SFI1,ST6GALNAC3,SLC18A1,TMCC1,MPP7,HEATR1,OAS3,CD177,MAFF,MYH1,SFTPB"
"GO:CC","protein-lipid complex","GO:0032994","1.1353295116184152e-8","7.944878073000738","41","116","8","22122","APOA1,APOA4,APOC3,APOA2,APOC2,PLTP,SAA1,APOB"
"GO:CC","cell surface","GO:0009986","1.5678043805028465e-8","7.804708126452651","972","128","26","22122","APOA4,IGHG1,IGHM,HLA-DRB1,ITGAM,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,KLRB1,ANXA2,ANXA1,CD59,CD36,TSPEAR,IGHV3-30,IGHG4,AREG,IGHA1,CD83,TF,KLRD1,IGLC3"
"GO:CC","side of membrane","GO:0098552","1.9028415617349846e-8","7.720597371318229","685","128","22","22122","IGHG1,EZR,IGHM,HLA-DRB1,ITGAM,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,ANXA1,CD59,CD36,IGHV3-30,IGHG4,IGHA1,CD83,TF,KLRD1,IGLC3"
"GO:CC","clathrin-coated endocytic vesicle membrane","GO:0030669","2.9217843437256837e-8","7.534351842401136","69","116","9","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,AREG,TF,APOB"
"GO:CC","collagen-containing extracellular matrix","GO:0062023","4.1904543568175765e-8","7.377738885396311","430","118","17","22122","APOA1,APOA4,APOC3,HSPG2,S100A8,ANXA2,ANXA1,HSP90B1,MMP9,PKM,PRTN3,PF4,MMP8,ORM1,SERPINA3,SERPINA1,KNG1"
"GO:CC","cytoplasmic vesicle membrane","GO:0030659","5.04432976651182e-8","7.297196529732774","1204","66","20","22122","DMBT1,HLA-DQB1,HLA-DRB1,ANXA3,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,ANXA2,ANXA1,CD59,STOM,RAB10,SLC2A3,CD36"
"GO:CC","external side of plasma membrane","GO:0009897","5.3979764852113744e-8","7.267769011658936","460","128","18","22122","IGHG1,IGHM,HLA-DRB1,ITGAM,PTPRC,CXCR1,CD74,FCGR1A,ANXA1,CD59,CD36,IGHV3-30,IGHG4,IGHA1,CD83,TF,KLRD1,IGLC3"
"GO:CC","tertiary granule","GO:0070820","5.405946922924727e-8","7.267128222639156","163","127","12","22122","HP,LRG1,ITGAM,CD59,MMP9,STOM,SLC2A3,CD177,MMP8,ORM1,OLFM4,PPBP"
"GO:CC","vesicle membrane","GO:0012506","6.648610856234769e-8","7.177269085598119","1223","66","20","22122","DMBT1,HLA-DQB1,HLA-DRB1,ANXA3,ITGAM,NCF4,PTPRC,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,ANXA2,ANXA1,CD59,STOM,RAB10,SLC2A3,CD36"
"GO:CC","clathrin-coated vesicle membrane","GO:0030665","9.266434313784539e-8","7.033087348460546","130","130","11","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,SLC18A1,AREG,TF,APOB,ATP6V0B"
"GO:CC","clathrin-coated vesicle","GO:0030136","1.3379689203208873e-7","6.873553974677244","214","130","13","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,SLC18A1,SFTPB,AREG,TF,APOB,ATP6V0B"
"GO:CC","coated vesicle","GO:0030135","1.4987118160649526e-7","6.8242818686360724","312","130","15","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CD59,SLC18A1,SFTPB,AREG,TF,APOB,SERPINA1,ATP6V0B"
"GO:CC","lumenal side of endoplasmic reticulum membrane","GO:0098553","2.072442723365182e-7","6.683517463320597","25","39","5","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA"
"GO:CC","plasma membrane","GO:0005886","4.128604166836989e-7","6.384196753453489","5819","103","56","22122","S100A12,APOA1,MUC5AC,HLA-DQB1,IGHG1,EZR,IGHM,HLA-DRB1,HSPG2,GZMA,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,GAPDH,KLRB1,MUC1,RALGAPA2,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,STOM,RAB10,YWHAH,SLC2A3,PDE4B,CD36,PARVB,IRAK3,ACSL1,ACSL3,MSRA,TSPAN2,TSPEAR,MPP7,OAS3,CD177,IGLV3-21,IGHV3-30,PRTN3,IGHG4,RND3,IL1R2,IGHA1,LY6E"
"GO:CC","coated vesicle membrane","GO:0030662","5.272156935860592e-7","6.278011670613619","194","130","12","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CD59,SLC18A1,AREG,TF,APOB,ATP6V0B"
"GO:CC","lumenal side of membrane","GO:0098576","9.163310525199601e-7","6.037947595864803","33","39","5","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA"
"GO:CC","ER to Golgi transport vesicle membrane","GO:0012507","0.0000012552514344379398","5.901269273663533","58","51","6","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CD59"
"GO:CC","IgG immunoglobulin complex","GO:0071735","0.0000016327311969504346","5.787085309011205","5","128","4","22122","IGHG1,IGHG4,IGHA1,IGLC3"
