gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Liao202134556700_gwas	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Xu202134268393	Bhargava201428856588	Bhargava201728785034	Bowler200414742308	Chang200818658106	Chen201324041686	Chen201627095254	Dong201323773529	Mirchandani202235624205_prot	Nguyen201323505561	Batra202236121875	Ren201627565730	Sarma20220_prot	Bos201930645145	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Martucci202133375484	Mirchandani202235624205_trans	Morrell201829769438	Morrell201930990758	Nick201627606687	Wang200818203972	Zhu201728856588	Englert201930665420	Liao202134556700_trans	Sarma20220_bulk	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	Sarma20220_sc	maic_score	contributors
ERV3-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.513977334327071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.306893158234482	0.0	0.0	0.0	0.0	0.0	2.820870492561553	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TSPAN18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.511571533885277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091020148019126	0.0	0.0	0.0	0.0	0.0	2.8206735486871897	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GGT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5124495651490308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30821126378521	0.0	0.0	0.0	0.0	0.0	2.8206608289342405	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LGALS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5093732014830896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.311048280029159	0.0	0.0	0.0	0.0	0.0	2.8204214815122484	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PCGF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5122096440682233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3080773936902141	0.0	0.0	0.0	0.0	0.0	2.8202870377584377	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.510264648133268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3097095790792013	0.0	0.0	0.0	0.0	0.0	2.8199742272124695	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KLHDC7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5118617677383308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3079538212948334	0.0	0.0	0.0	0.0	0.0	2.819815589033164	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMEM106A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5140058442382713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3057140716285576	0.0	0.0	0.0	0.0	0.0	2.8197199158668287	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MFSD12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.513752022828039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3055287130354865	0.0	0.0	0.0	0.0	0.0	2.8192807358635257	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CBFA2T3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5151803847423786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30402010004188	0.0	0.0	0.0	0.0	0.0	2.8192004847842584	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MROH6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5156994368376602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3030263720290267	0.0	0.0	0.0	0.0	0.0	2.818725808866687	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
BAZ2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5100121233911217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308571683271737	0.0	0.0	0.0	0.0	0.0	2.8185838066628586	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SPIDR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5123528136811515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3061259796131601	0.0	0.0	0.0	0.0	0.0	2.818478793294312	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CHPT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5127965982583327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3055544572845241	0.0	0.0	0.0	0.0	0.0	2.818351055542857	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMPRSS11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5101153026555643	0.0	0.0	0.0	0.0	1.3081339270221228	0.0	0.0	0.0	0.0	0.0	0.0	2.8182492296776873	TRANSCRIPTOMICS/RNASEQ: Liao202134556700_trans, TRANSCRIPTOMICS/MICROARRAY: Morrell201930990758
ZNF117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084895319655134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3081700729867496	0.0	0.0	0.0	0.0	0.0	2.816659604952263	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
INKA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5086409444274855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307892035097143	0.0	0.0	0.0	0.0	0.0	2.8165329795246286	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5100298440595186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3062186589096956	0.0	0.0	0.0	0.0	0.0	2.816248502969214	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SERINC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.509123300285492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070424748789005	0.0	0.0	0.0	0.0	0.0	2.8161657751643925	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FBXO6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5096342050407994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3064812502498797	0.0	0.0	0.0	0.0	0.0	2.816115455290679	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SIRPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5050378973668226	0.0	0.0	0.0	0.0	0.0	1.310193570961109	0.0	0.0	0.0	0.0	0.0	2.815231468327932	TRANSCRIPTOMICS/MICROARRAY: Morrell201930990758, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RUFY3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5088694169432697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3056265411818295	0.0	0.0	0.0	0.0	0.0	2.8144959581250992	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KLHL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5086971349642218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.305513266486064	0.0	0.0	0.0	0.0	0.0	2.8142104014502856	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ADARB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5094859958226816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.304534985022633	0.0	0.0	0.0	0.0	0.0	2.8140209808453145	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PRKD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5088258185049515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.305018976904541	0.0	0.0	0.0	0.0	0.0	2.8138447954094925	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UNC5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5095349967882066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3037678064013112	0.0	0.0	0.0	0.0	0.0	2.8133028031895178	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CYP2D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5088403118557026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3034279823140142	0.0	0.0	0.0	0.0	0.0	2.8122682941697166	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ST6GALNAC3	0.0	1.2656099440321027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5230215291940359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.788631473226139	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
TSPEAR	0.0	1.2656100640321029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5144726989314103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.780082762963513	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
SFI1	1.2094082296197202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5685730151033404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7779812447230605	GWAS/GENOTYPING: Bime201829425463, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
TMCC1	0.0	1.2656106540321028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5111031325533109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7767137865854137	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
S100A10	0.0	0.0	0.0	1.433739833296609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324095465441441	0.0	0.0	0.0	0.0	0.0	2.75783529873805	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CHAC2	0.0	0.0	0.0	1.4240768387207836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3267728673413568	0.0	0.0	0.0	0.0	0.0	2.7508497060621404	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CFAP95	0.0	0.0	0.0	1.422594444672252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3243786521808552	0.0	0.0	0.0	0.0	0.0	2.7469730968531074	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KCNJ6	0.0	0.0	0.0	1.4196296565751905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3234776034645372	0.0	0.0	0.0	0.0	0.0	2.7431072600397277	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TYW1	0.0	0.0	0.0	1.4174060655023941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3187921501396846	0.0	0.0	0.0	0.0	0.0	2.7361982156420788	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FLII	0.0	0.0	0.0	1.4300064173629017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3061723192614278	0.0	0.0	0.0	0.0	0.0	2.7361787366243293	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FAM216B	0.0	0.0	0.0	1.4033233220413512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3249450256596835	0.0	0.0	0.0	0.0	0.0	2.728268347701035	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RAB26	0.0	0.0	0.0	1.4233356416965175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3034382800136293	0.0	0.0	0.0	0.0	0.0	2.726773921710147	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SMIM20	0.0	0.0	0.0	1.4092528982354746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.315893347698045	0.0	0.0	0.0	0.0	0.0	2.7251462459335194	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
WASHC2C	0.0	0.0	0.0	1.3973937458472279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3175512773360698	0.0	0.0	0.0	0.0	0.0	2.7149450231832977	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LDHAL6B	0.0	0.0	0.0	1.3892405785803081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3252745520473654	0.0	0.0	0.0	0.0	0.0	2.7145151306276736	GWAS/GENOTYPING: Liao202134556700_gwas, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
COL7A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.355838921193599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3214180635415251	0.0	0.0	0.0	0.0	0.0	2.6772569847351244	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HNRNPD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.355838951193599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3133601135927402	0.0	0.0	0.0	0.0	0.0	2.6691990647863393	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PRKAA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3558390211935991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3125157022243052	0.0	0.0	0.0	0.0	0.0	2.668354723417904	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NME8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.355839031193599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.310708455941862	0.0	0.0	0.0	0.0	0.0	2.6665474871354613	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PYGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.355839141193599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3065687806966078	0.0	0.0	0.0	0.0	0.0	2.662407921890207	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TSPOAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3558390911935991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.304962339556658	0.0	0.0	0.0	0.0	0.0	2.660801430750257	TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
XKR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3290428219129378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3280034424453564	0.0	0.0	0.0	0.0	0.0	2.657046264358294	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, GWAS/WES: Shortt201425372662
ROBO2	0.0	1.2656103240321028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3264484898034823	0.0	0.0	0.0	0.0	0.0	2.5920588138355853	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TRAPPC9	0.0	1.2656105240321027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.317746933628756	0.0	0.0	0.0	0.0	0.0	2.583357457660859	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TAB2	0.0	1.2656099140321029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.314853280036924	0.0	0.0	0.0	0.0	0.0	2.5804631940690266	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SHISA9	0.0	1.2656098040321029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31160950465818	0.0	0.0	0.0	0.0	0.0	2.5772193086902826	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
